Feedback_ID,Case_ID,Rating
FB027731,CASE27732,5
FB031313,CASE31314,5
FB031844,CASE31845,3
FB004273,CASE04274,4
FB047403,CASE47404,5
FB023361,CASE23362,1
FB002322,CASE02323,4
FB014972,CASE14973,5
FB016451,CASE16452,5
FB014545,CASE14546,5
FB019313,CASE19314,5
FB023670,CASE23671,4
FB037049,CASE37050,5
FB045912,CASE45913,3
FB026319,CASE26320,3
FB033921,CASE33922,5
FB006322,CASE06323,4
FB000465,CASE00466,4
FB003253,CASE03254,5
FB010986,CASE10987,1
FB014750,CASE14751,3
FB014784,CASE14785,1
FB000564,CASE00565,4
FB043126,CASE43127,5
FB012724,CASE12725,5
FB033807,CASE33808,5
FB007298,CASE07299,3
FB025388,CASE25389,5
FB019685,CASE19686,4
FB034488,CASE34489,4
FB037827,CASE37828,4
FB003593,CASE03594,5
FB012400,CASE12401,5
FB029939,CASE29940,3
FB024854,CASE24855,4
FB021775,CASE21776,3
FB038918,CASE38919,5
FB007525,CASE07526,3
FB008901,CASE08902,5
FB024778,CASE24779,2
FB040303,CASE40304,3
FB039665,CASE39666,4
FB031512,CASE31513,5
FB026722,CASE26723,4
FB011904,CASE11905,3
FB032149,CASE32150,4
FB048831,CASE48832,5
FB021257,CASE21258,4
FB043772,CASE43773,5
FB042846,CASE42847,4
FB032748,CASE32749,3
FB034535,CASE34536,5
FB031920,CASE31921,4
FB034536,CASE34537,1
FB009073,CASE09074,5
FB002338,CASE02339,5
FB017026,CASE17027,3
FB020214,CASE20215,3
FB010992,CASE10993,5
FB016339,CASE16340,4
FB049126,CASE49127,4
FB042627,CASE42628,4
FB043376,CASE43377,4
FB007270,CASE07271,5
FB026457,CASE26458,4
FB016281,CASE16282,4
FB008726,CASE08727,5
FB024192,CASE24193,3
FB029727,CASE29728,4
FB001566,CASE01567,5
FB043976,CASE43977,5
FB011753,CASE11754,5
FB037022,CASE37023,3
FB034920,CASE34921,5
FB013365,CASE13366,5
FB037398,CASE37399,1
FB036168,CASE36169,3
FB012425,CASE12426,4
FB000644,CASE00645,5
FB001039,CASE01040,3
FB028076,CASE28077,5
FB011214,CASE11215,3
FB000332,CASE00333,4
FB006483,CASE06484,5
FB045638,CASE45639,3
FB032732,CASE32733,5
FB008178,CASE08179,4
FB016758,CASE16759,5
FB047721,CASE47722,5
FB033287,CASE33288,2
FB045682,CASE45683,5
FB047933,CASE47934,2
FB035572,CASE35573,1
FB028809,CASE28810,5
FB020361,CASE20362,5
FB004449,CASE04450,4
FB047534,CASE47535,5
FB018203,CASE18204,5
FB018726,CASE18727,3
FB028131,CASE28132,4
FB012915,CASE12916,4
FB046303,CASE46304,5
FB039061,CASE39062,4
FB015509,CASE15510,5
FB016421,CASE16422,3
FB002574,CASE02575,5
FB038350,CASE38351,3
FB034002,CASE34003,2
FB010600,CASE10601,5
FB006936,CASE06937,4
FB034096,CASE34097,4
FB038822,CASE38823,5
FB030888,CASE30889,5
FB001498,CASE01499,3
FB029445,CASE29446,4
FB029517,CASE29518,4
FB032131,CASE32132,5
FB031914,CASE31915,4
FB020537,CASE20538,4
FB031679,CASE31680,4
FB028406,CASE28407,3
FB049270,CASE49271,5
FB047068,CASE47069,5
FB028691,CASE28692,5
FB048329,CASE48330,2
FB041820,CASE41821,5
FB013534,CASE13535,5
FB035458,CASE35459,4
FB004859,CASE04860,5
FB030931,CASE30932,4
FB014074,CASE14075,4
FB039011,CASE39012,4
FB015444,CASE15445,5
FB042644,CASE42645,3
FB042824,CASE42825,5
FB000484,CASE00485,5
FB040139,CASE40140,5
FB035248,CASE35249,5
FB047552,CASE47553,5
FB035751,CASE35752,4
FB031134,CASE31135,3
FB019232,CASE19233,5
FB014475,CASE14476,4
FB029800,CASE29801,4
FB031801,CASE31802,2
FB024675,CASE24676,4
FB005236,CASE05237,4
FB028201,CASE28202,4
FB008042,CASE08043,3
FB003767,CASE03768,2
FB031209,CASE31210,4
FB022329,CASE22330,5
FB037277,CASE37278,3
FB029832,CASE29833,4
FB007524,CASE07525,5
FB006807,CASE06808,1
FB011098,CASE11099,5
FB004729,CASE04730,5
FB006769,CASE06770,5
FB023257,CASE23258,5
FB009553,CASE09554,5
FB011910,CASE11911,4
FB025133,CASE25134,4
FB019366,CASE19367,5
FB016002,CASE16003,4
FB001644,CASE01645,5
FB045780,CASE45781,5
FB020134,CASE20135,4
FB028821,CASE28822,3
FB027636,CASE27637,4
FB040657,CASE40658,4
FB003279,CASE03280,4
FB043953,CASE43954,4
FB039537,CASE39538,4
FB044980,CASE44981,4
FB022665,CASE22666,2
FB008248,CASE08249,4
FB016166,CASE16167,4
FB031708,CASE31709,1
FB037417,CASE37418,3
FB038542,CASE38543,5
FB038705,CASE38706,5
FB040564,CASE40565,4
FB026084,CASE26085,4
FB017004,CASE17005,5
FB042436,CASE42437,4
FB006705,CASE06706,5
FB010172,CASE10173,5
FB022085,CASE22086,4
FB048743,CASE48744,4
FB005152,CASE05153,4
FB013059,CASE13060,5
FB017721,CASE17722,5
FB042213,CASE42214,5
FB024801,CASE24802,1
FB020155,CASE20156,4
FB005146,CASE05147,2
FB032729,CASE32730,4
FB049252,CASE49253,5
FB049476,CASE49477,5
FB039442,CASE39443,3
FB043120,CASE43121,4
FB018576,CASE18577,3
FB041584,CASE41585,4
FB035108,CASE35109,1
FB036717,CASE36718,3
FB020616,CASE20617,5
FB017768,CASE17769,5
FB016397,CASE16398,5
FB001232,CASE01233,3
FB040279,CASE40280,5
FB011069,CASE11070,5
FB032393,CASE32394,4
FB009430,CASE09431,3
FB017863,CASE17864,1
FB034417,CASE34418,5
FB044844,CASE44845,5
FB027616,CASE27617,5
FB013034,CASE13035,2
FB001603,CASE01604,5
FB025036,CASE25037,1
FB043368,CASE43369,4
FB008537,CASE08538,5
FB028601,CASE28602,5
FB030644,CASE30645,2
FB037321,CASE37322,5
FB017284,CASE17285,4
FB008375,CASE08376,4
FB032582,CASE32583,3
FB049232,CASE49233,5
FB015350,CASE15351,1
FB042885,CASE42886,5
FB033626,CASE33627,5
FB001536,CASE01537,4
FB042911,CASE42912,3
FB021190,CASE21191,3
FB001181,CASE01182,5
FB006583,CASE06584,3
FB011499,CASE11500,5
FB030780,CASE30781,5
FB010126,CASE10127,2
FB013022,CASE13023,3
FB034212,CASE34213,3
FB048907,CASE48908,4
FB021228,CASE21229,4
FB004455,CASE04456,4
FB008440,CASE08441,5
FB005712,CASE05713,5
FB027662,CASE27663,5
FB019824,CASE19825,3
FB031175,CASE31176,4
FB011709,CASE11710,3
FB015719,CASE15720,4
FB020475,CASE20476,4
FB018424,CASE18425,3
FB009549,CASE09550,4
FB043965,CASE43966,4
FB031206,CASE31207,4
FB012967,CASE12968,5
FB041470,CASE41471,5
FB046710,CASE46711,5
FB009293,CASE09294,3
FB038335,CASE38336,5
FB018614,CASE18615,4
FB038274,CASE38275,4
FB004519,CASE04520,5
FB022109,CASE22110,3
FB042242,CASE42243,5
FB018222,CASE18223,4
FB045395,CASE45396,3
FB004884,CASE04885,4
FB004506,CASE04507,1
FB042663,CASE42664,1
FB025811,CASE25812,3
FB011124,CASE11125,4
FB000664,CASE00665,2
FB019130,CASE19131,3
FB040410,CASE40411,5
FB018299,CASE18300,4
FB006684,CASE06685,4
FB000501,CASE00502,4
FB028098,CASE28099,3
FB044871,CASE44872,3
FB032650,CASE32651,1
FB041288,CASE41289,3
FB033570,CASE33571,5
FB031892,CASE31893,4
FB049650,CASE49651,3
FB048951,CASE48952,4
FB018087,CASE18088,3
FB011178,CASE11179,5
FB019602,CASE19603,5
FB013251,CASE13252,3
FB016416,CASE16417,5
FB023206,CASE23207,4
FB039880,CASE39881,4
FB039375,CASE39376,5
FB011436,CASE11437,4
FB045269,CASE45270,5
FB029463,CASE29464,5
FB006736,CASE06737,4
FB020686,CASE20687,4
FB017049,CASE17050,3
FB045511,CASE45512,5
FB004844,CASE04845,5
FB003272,CASE03273,3
FB032713,CASE32714,3
FB033177,CASE33178,3
FB049770,CASE49771,5
FB031807,CASE31808,3
FB033269,CASE33270,5
FB016095,CASE16096,5
FB008904,CASE08905,3
FB008406,CASE08407,1
FB005012,CASE05013,2
FB004243,CASE04244,1
FB015418,CASE15419,3
FB041123,CASE41124,2
FB029755,CASE29756,4
FB032163,CASE32164,2
FB031979,CASE31980,5
FB036443,CASE36444,4
FB016481,CASE16482,5
FB001114,CASE01115,5
FB014875,CASE14876,4
FB006266,CASE06267,4
FB039208,CASE39209,3
FB032426,CASE32427,4
FB011917,CASE11918,5
FB023180,CASE23181,4
FB041353,CASE41354,4
FB035148,CASE35149,3
FB030572,CASE30573,4
FB047806,CASE47807,3
FB045285,CASE45286,3
FB042790,CASE42791,1
FB020996,CASE20997,3
FB034298,CASE34299,1
FB022048,CASE22049,4
FB002528,CASE02529,3
FB030518,CASE30519,2
FB029540,CASE29541,1
FB027440,CASE27441,5
FB043854,CASE43855,1
FB026938,CASE26939,5
FB002984,CASE02985,5
FB014773,CASE14774,2
FB027927,CASE27928,3
FB022425,CASE22426,2
FB026389,CASE26390,3
FB042168,CASE42169,1
FB045902,CASE45903,4
FB019185,CASE19186,4
FB018986,CASE18987,4
FB029620,CASE29621,4
FB020560,CASE20561,4
FB035149,CASE35150,5
FB024234,CASE24235,4
FB015433,CASE15434,4
FB002863,CASE02864,3
FB023219,CASE23220,3
FB016662,CASE16663,2
FB015767,CASE15768,4
FB014478,CASE14479,3
FB009955,CASE09956,5
FB031402,CASE31403,4
FB021049,CASE21050,4
FB034969,CASE34970,2
FB024268,CASE24269,3
FB023204,CASE23205,1
FB003377,CASE03378,4
FB001599,CASE01600,3
FB000476,CASE00477,4
FB010798,CASE10799,5
FB008639,CASE08640,5
FB022142,CASE22143,4
FB022182,CASE22183,5
FB009932,CASE09933,4
FB021046,CASE21047,3
FB045442,CASE45443,4
FB036231,CASE36232,4
FB043952,CASE43953,4
FB038326,CASE38327,4
FB038592,CASE38593,5
FB017781,CASE17782,4
FB029875,CASE29876,4
FB031070,CASE31071,5
FB022256,CASE22257,2
FB009459,CASE09460,2
FB010665,CASE10666,3
FB008331,CASE08332,3
FB025865,CASE25866,4
FB048001,CASE48002,4
FB017554,CASE17555,4
FB038886,CASE38887,3
FB028590,CASE28591,1
FB015302,CASE15303,5
FB027980,CASE27981,4
FB019593,CASE19594,3
FB011839,CASE11840,2
FB019062,CASE19063,5
FB026700,CASE26701,5
FB039868,CASE39869,4
FB018826,CASE18827,5
FB044782,CASE44783,3
FB013473,CASE13474,5
FB001811,CASE01812,5
FB005576,CASE05577,4
FB013604,CASE13605,5
FB045814,CASE45815,5
FB019287,CASE19288,5
FB045444,CASE45445,5
FB002213,CASE02214,3
FB027630,CASE27631,5
FB043904,CASE43905,4
FB030731,CASE30732,4
FB021255,CASE21256,2
FB022982,CASE22983,5
FB016039,CASE16040,5
FB002672,CASE02673,4
FB029363,CASE29364,3
FB002608,CASE02609,4
FB020496,CASE20497,5
FB047608,CASE47609,5
FB005159,CASE05160,3
FB039381,CASE39382,4
FB035576,CASE35577,5
FB034234,CASE34235,4
FB032777,CASE32778,5
FB011401,CASE11402,5
FB010504,CASE10505,3
FB033526,CASE33527,5
FB041589,CASE41590,4
FB005754,CASE05755,5
FB044770,CASE44771,5
FB022011,CASE22012,5
FB045388,CASE45389,5
FB020937,CASE20938,4
FB021934,CASE21935,4
FB008034,CASE08035,5
FB007126,CASE07127,3
FB047615,CASE47616,4
FB047790,CASE47791,4
FB046122,CASE46123,4
FB035846,CASE35847,5
FB034582,CASE34583,3
FB013082,CASE13083,4
FB040646,CASE40647,5
FB021905,CASE21906,1
FB025238,CASE25239,3
FB035975,CASE35976,5
FB006496,CASE06497,5
FB043693,CASE43694,4
FB033524,CASE33525,1
FB020701,CASE20702,3
FB013312,CASE13313,5
FB010036,CASE10037,4
FB014164,CASE14165,4
FB031154,CASE31155,2
FB024948,CASE24949,4
FB035308,CASE35309,4
FB047763,CASE47764,3
FB032907,CASE32908,4
FB045609,CASE45610,4
FB005253,CASE05254,5
FB019104,CASE19105,5
FB032805,CASE32806,4
FB040516,CASE40517,3
FB003882,CASE03883,4
FB022988,CASE22989,2
FB031224,CASE31225,5
FB003418,CASE03419,5
FB038929,CASE38930,4
FB023541,CASE23542,3
FB026354,CASE26355,4
FB019771,CASE19772,4
FB010189,CASE10190,4
FB044562,CASE44563,4
FB044560,CASE44561,3
FB044944,CASE44945,5
FB005195,CASE05196,4
FB037255,CASE37256,3
FB031610,CASE31611,5
FB002191,CASE02192,5
FB031039,CASE31040,3
FB046776,CASE46777,4
FB007785,CASE07786,5
FB046172,CASE46173,2
FB042978,CASE42979,1
FB048126,CASE48127,4
FB003154,CASE03155,4
FB022795,CASE22796,5
FB029895,CASE29896,3
FB016912,CASE16913,3
FB041042,CASE41043,4
FB042715,CASE42716,4
FB007441,CASE07442,5
FB012848,CASE12849,5
FB012619,CASE12620,4
FB019746,CASE19747,3
FB001422,CASE01423,4
FB026894,CASE26895,4
FB006065,CASE06066,3
FB037616,CASE37617,4
FB037028,CASE37029,4
FB043197,CASE43198,3
FB029228,CASE29229,5
FB029835,CASE29836,2
FB022685,CASE22686,3
FB022341,CASE22342,4
FB045713,CASE45714,5
FB034759,CASE34760,5
FB005215,CASE05216,3
FB048812,CASE48813,3
FB044917,CASE44918,4
FB039364,CASE39365,2
FB047378,CASE47379,5
FB002899,CASE02900,5
FB013307,CASE13308,5
FB018861,CASE18862,4
FB014160,CASE14161,4
FB015153,CASE15154,4
FB002561,CASE02562,2
FB007308,CASE07309,1
FB019223,CASE19224,3
FB039543,CASE39544,4
FB033680,CASE33681,1
FB039097,CASE39098,3
FB044840,CASE44841,5
FB044614,CASE44615,3
FB027191,CASE27192,5
FB017476,CASE17477,5
FB014803,CASE14804,2
FB026837,CASE26838,5
FB010262,CASE10263,2
FB044190,CASE44191,4
FB043278,CASE43279,5
FB030948,CASE30949,4
FB042989,CASE42990,3
FB019709,CASE19710,3
FB028468,CASE28469,5
FB000543,CASE00544,2
FB023822,CASE23823,4
FB028066,CASE28067,3
FB034415,CASE34416,5
FB039627,CASE39628,5
FB001163,CASE01164,4
FB029746,CASE29747,4
FB002210,CASE02211,3
FB023001,CASE23002,1
FB032300,CASE32301,4
FB046320,CASE46321,5
FB028827,CASE28828,3
FB044404,CASE44405,1
FB018198,CASE18199,5
FB001901,CASE01902,4
FB037460,CASE37461,5
FB017692,CASE17693,4
FB028200,CASE28201,4
FB024782,CASE24783,3
FB028968,CASE28969,5
FB038888,CASE38889,2
FB035968,CASE35969,4
FB030875,CASE30876,5
FB038948,CASE38949,5
FB015359,CASE15360,4
FB042751,CASE42752,5
FB044469,CASE44470,5
FB019714,CASE19715,2
FB011607,CASE11608,3
FB036167,CASE36168,4
FB035571,CASE35572,4
FB030441,CASE30442,4
FB039646,CASE39647,3
FB045246,CASE45247,4
FB010434,CASE10435,5
FB045591,CASE45592,2
FB033540,CASE33541,5
FB004162,CASE04163,4
FB024261,CASE24262,5
FB027618,CASE27619,1
FB017466,CASE17467,1
FB002441,CASE02442,5
FB006211,CASE06212,4
FB016368,CASE16369,1
FB006896,CASE06897,5
FB027590,CASE27591,5
FB027721,CASE27722,5
FB006400,CASE06401,3
FB046282,CASE46283,5
FB030127,CASE30128,2
FB019027,CASE19028,3
FB033821,CASE33822,3
FB032756,CASE32757,5
FB047477,CASE47478,4
FB031632,CASE31633,5
FB018558,CASE18559,4
FB016625,CASE16626,5
FB017531,CASE17532,4
FB037647,CASE37648,5
FB033395,CASE33396,3
FB017827,CASE17828,3
FB014427,CASE14428,5
FB001005,CASE01006,5
FB005488,CASE05489,1
FB045615,CASE45616,1
FB017406,CASE17407,4
FB000454,CASE00455,4
FB004244,CASE04245,2
FB039505,CASE39506,5
FB043383,CASE43384,5
FB034292,CASE34293,4
FB041413,CASE41414,5
FB044591,CASE44592,5
FB031953,CASE31954,2
FB029980,CASE29981,3
FB009391,CASE09392,5
FB022338,CASE22339,5
FB011708,CASE11709,5
FB012966,CASE12967,1
FB045664,CASE45665,3
FB012824,CASE12825,4
FB029861,CASE29862,5
FB036407,CASE36408,4
FB019204,CASE19205,4
FB007776,CASE07777,3
FB035972,CASE35973,4
FB046215,CASE46216,2
FB026542,CASE26543,4
FB026716,CASE26717,4
FB041853,CASE41854,4
FB015469,CASE15470,4
FB027055,CASE27056,3
FB011062,CASE11063,5
FB012110,CASE12111,4
FB014518,CASE14519,4
FB037532,CASE37533,1
FB033612,CASE33613,5
FB013433,CASE13434,3
FB003053,CASE03054,2
FB017452,CASE17453,5
FB027505,CASE27506,2
FB048930,CASE48931,5
FB020000,CASE20001,3
FB039079,CASE39080,5
FB009273,CASE09274,4
FB010134,CASE10135,5
FB002982,CASE02983,3
FB031599,CASE31600,4
FB047437,CASE47438,3
FB040223,CASE40224,5
FB005770,CASE05771,3
FB034870,CASE34871,3
FB028999,CASE29000,3
FB016320,CASE16321,4
FB038544,CASE38545,3
FB014815,CASE14816,5
FB017962,CASE17963,3
FB023647,CASE23648,4
FB008479,CASE08480,5
FB022895,CASE22896,4
FB018853,CASE18854,5
FB039474,CASE39475,4
FB009353,CASE09354,2
FB025042,CASE25043,2
FB046015,CASE46016,5
FB002757,CASE02758,3
FB012214,CASE12215,5
FB023491,CASE23492,4
FB028027,CASE28028,3
FB004128,CASE04129,5
FB030611,CASE30612,3
FB007915,CASE07916,4
FB027687,CASE27688,5
FB025572,CASE25573,4
FB002182,CASE02183,5
FB029965,CASE29966,3
FB026216,CASE26217,4
FB004822,CASE04823,5
FB002110,CASE02111,3
FB020931,CASE20932,5
FB025270,CASE25271,4
FB000176,CASE00177,1
FB005683,CASE05684,4
FB047937,CASE47938,4
FB032858,CASE32859,4
FB028221,CASE28222,2
FB028530,CASE28531,4
FB015849,CASE15850,5
FB023744,CASE23745,2
FB043283,CASE43284,5
FB020613,CASE20614,3
FB027819,CASE27820,3
FB038872,CASE38873,4
FB027587,CASE27588,4
FB041889,CASE41890,5
FB023872,CASE23873,3
FB010915,CASE10916,3
FB022989,CASE22990,5
FB047401,CASE47402,5
FB020374,CASE20375,5
FB024683,CASE24684,3
FB008053,CASE08054,5
FB001741,CASE01742,5
FB025116,CASE25117,3
FB024184,CASE24185,4
FB013631,CASE13632,2
FB004303,CASE04304,5
FB021987,CASE21988,3
FB035719,CASE35720,4
FB023460,CASE23461,1
FB010444,CASE10445,4
FB042406,CASE42407,5
FB015709,CASE15710,4
FB033009,CASE33010,5
FB010279,CASE10280,3
FB020945,CASE20946,5
FB005653,CASE05654,4
FB004816,CASE04817,2
FB036890,CASE36891,4
FB039173,CASE39174,5
FB015056,CASE15057,1
FB013943,CASE13944,5
FB021681,CASE21682,4
FB035499,CASE35500,4
FB011028,CASE11029,3
FB004448,CASE04449,5
FB039838,CASE39839,5
FB042196,CASE42197,5
FB032525,CASE32526,4
FB030352,CASE30353,4
FB027614,CASE27615,3
FB020949,CASE20950,3
FB045484,CASE45485,3
FB038587,CASE38588,1
FB017249,CASE17250,3
FB003431,CASE03432,2
FB046130,CASE46131,3
FB001792,CASE01793,3
FB004865,CASE04866,4
FB027415,CASE27416,3
FB017914,CASE17915,4
FB037332,CASE37333,4
FB007592,CASE07593,5
FB047134,CASE47135,1
FB044990,CASE44991,5
FB040268,CASE40269,2
FB005169,CASE05170,5
FB035151,CASE35152,4
FB046635,CASE46636,5
FB032957,CASE32958,4
FB040261,CASE40262,4
FB011807,CASE11808,4
FB042048,CASE42049,4
FB002710,CASE02711,4
FB012883,CASE12884,3
FB046275,CASE46276,3
FB044108,CASE44109,5
FB005227,CASE05228,5
FB034401,CASE34402,1
FB046086,CASE46087,5
FB005186,CASE05187,2
FB013709,CASE13710,4
FB018172,CASE18173,1
FB039229,CASE39230,4
FB002579,CASE02580,3
FB035600,CASE35601,3
FB038532,CASE38533,4
FB029484,CASE29485,3
FB025442,CASE25443,4
FB046697,CASE46698,4
FB001584,CASE01585,3
FB047459,CASE47460,4
FB018329,CASE18330,3
FB008188,CASE08189,5
FB008931,CASE08932,4
FB033140,CASE33141,4
FB021588,CASE21589,3
FB030813,CASE30814,4
FB045260,CASE45261,5
FB004867,CASE04868,4
FB009100,CASE09101,3
FB021006,CASE21007,4
FB042995,CASE42996,4
FB028563,CASE28564,3
FB041965,CASE41966,5
FB021028,CASE21029,2
FB021397,CASE21398,4
FB030758,CASE30759,2
FB026869,CASE26870,4
FB001704,CASE01705,2
FB041473,CASE41474,5
FB049578,CASE49579,4
FB047742,CASE47743,4
FB011568,CASE11569,3
FB031448,CASE31449,3
FB030878,CASE30879,5
FB034154,CASE34155,3
FB008407,CASE08408,3
FB045876,CASE45877,4
FB010016,CASE10017,1
FB011044,CASE11045,5
FB028437,CASE28438,1
FB027224,CASE27225,5
FB025453,CASE25454,4
FB004421,CASE04422,1
FB001276,CASE01277,4
FB027243,CASE27244,3
FB000330,CASE00331,3
FB020294,CASE20295,3
FB002432,CASE02433,4
FB006347,CASE06348,2
FB031809,CASE31810,4
FB023468,CASE23469,1
FB017391,CASE17392,3
FB036044,CASE36045,4
FB039580,CASE39581,4
FB020255,CASE20256,5
FB026719,CASE26720,5
FB009725,CASE09726,5
FB042725,CASE42726,4
FB014845,CASE14846,5
FB004883,CASE04884,1
FB040465,CASE40466,4
FB041336,CASE41337,5
FB009798,CASE09799,4
FB016429,CASE16430,2
FB004264,CASE04265,1
FB028501,CASE28502,5
FB048836,CASE48837,3
FB019785,CASE19786,3
FB015631,CASE15632,3
FB011901,CASE11902,5
FB016112,CASE16113,3
FB003715,CASE03716,5
FB043725,CASE43726,4
FB001180,CASE01181,5
FB006067,CASE06068,5
FB036253,CASE36254,4
FB041883,CASE41884,5
FB000949,CASE00950,4
FB036502,CASE36503,4
FB008200,CASE08201,4
FB049180,CASE49181,4
FB048904,CASE48905,2
FB048861,CASE48862,4
FB042699,CASE42700,4
FB044390,CASE44391,5
FB012146,CASE12147,5
FB029208,CASE29209,1
FB037981,CASE37982,5
FB020969,CASE20970,4
FB007990,CASE07991,5
FB004672,CASE04673,5
FB004459,CASE04460,4
FB025593,CASE25594,3
FB011113,CASE11114,4
FB034680,CASE34681,5
FB015868,CASE15869,3
FB031413,CASE31414,5
FB013620,CASE13621,1
FB004155,CASE04156,5
FB027884,CASE27885,5
FB016929,CASE16930,2
FB026669,CASE26670,4
FB046226,CASE46227,4
FB029242,CASE29243,1
FB027539,CASE27540,3
FB025149,CASE25150,4
FB020794,CASE20795,4
FB018684,CASE18685,4
FB044361,CASE44362,5
FB013326,CASE13327,3
FB034829,CASE34830,5
FB029952,CASE29953,4
FB022771,CASE22772,5
FB016947,CASE16948,5
FB007708,CASE07709,5
FB021155,CASE21156,5
FB002360,CASE02361,3
FB049375,CASE49376,5
FB033641,CASE33642,3
FB034694,CASE34695,5
FB049723,CASE49724,3
FB036525,CASE36526,1
FB012006,CASE12007,3
FB031489,CASE31490,1
FB039707,CASE39708,5
FB017008,CASE17009,5
FB026175,CASE26176,5
FB030833,CASE30834,4
FB021444,CASE21445,1
FB043179,CASE43180,5
FB029987,CASE29988,5
FB030721,CASE30722,3
FB024787,CASE24788,2
FB044491,CASE44492,5
FB044778,CASE44779,2
FB032429,CASE32430,5
FB010989,CASE10990,5
FB022847,CASE22848,4
FB006676,CASE06677,5
FB014528,CASE14529,4
FB015809,CASE15810,4
FB003502,CASE03503,1
FB011948,CASE11949,3
FB011209,CASE11210,3
FB004108,CASE04109,5
FB005035,CASE05036,4
FB043562,CASE43563,5
FB018272,CASE18273,5
FB047262,CASE47263,4
FB002522,CASE02523,5
FB023166,CASE23167,4
FB024676,CASE24677,4
FB038153,CASE38154,4
FB007168,CASE07169,5
FB012365,CASE12366,5
FB021082,CASE21083,5
FB043741,CASE43742,5
FB039135,CASE39136,5
FB033582,CASE33583,3
FB031702,CASE31703,4
FB038237,CASE38238,5
FB022358,CASE22359,3
FB048246,CASE48247,5
FB005929,CASE05930,3
FB038282,CASE38283,4
FB040523,CASE40524,3
FB014749,CASE14750,2
FB011034,CASE11035,5
FB025200,CASE25201,3
FB029458,CASE29459,5
FB001175,CASE01176,5
FB038937,CASE38938,4
FB048125,CASE48126,3
FB047642,CASE47643,5
FB006049,CASE06050,5
FB035664,CASE35665,5
FB038144,CASE38145,2
FB033825,CASE33826,2
FB025386,CASE25387,1
FB041041,CASE41042,3
FB024932,CASE24933,5
FB009763,CASE09764,4
FB036881,CASE36882,1
FB003776,CASE03777,2
FB010003,CASE10004,1
FB013033,CASE13034,4
FB019663,CASE19664,4
FB003037,CASE03038,5
FB046901,CASE46902,3
FB007063,CASE07064,5
FB004233,CASE04234,5
FB027604,CASE27605,5
FB019646,CASE19647,4
FB004982,CASE04983,2
FB021176,CASE21177,5
FB048271,CASE48272,4
FB000469,CASE00470,4
FB012859,CASE12860,5
FB033449,CASE33450,4
FB018378,CASE18379,2
FB025309,CASE25310,5
FB024708,CASE24709,5
FB029070,CASE29071,4
FB004775,CASE04776,5
FB025024,CASE25025,1
FB033432,CASE33433,4
FB017075,CASE17076,3
FB018054,CASE18055,3
